mean,max,min,std,ft_400HHz,ft_800HHz,ft_1200HHz,ft_1600HHz,ft_2000HHz,ft_2400HHz,ft_2800HHz,ft_3200HHz,ft_3600HHz,ft_4000HHz,ft_4400HHz,ft_4800HHz,ft_5200HHz,ft_5600HHz,ft_6000HHz,ft_6400HHz,ft_6800HHz,ft_7200HHz,ft_7600HHz,ft_8000HHz,ft_8400HHz,ft_8800HHz,ft_9200HHz,ft_9600HHz,ft_10000HHz,ft_10400HHz,ft_10800HHz,ft_11200HHz,ft_11600HHz,ft_12000HHz,ft_12400HHz,ft_12800HHz,ft_13200HHz,ft_13600HHz,ft_14000HHz,ft_14400HHz,ft_14800HHz,ft_15200HHz,ft_15600HHz,ft_16000HHz,ft_16400HHz,ft_16800HHz,ft_17200HHz,ft_17600HHz,ft_18000HHz,ft_18400HHz,ft_18800HHz,ft_19200HHz,ft_19600HHz,ft_20000HHz,label
-1.14477375,27.0,-41.0,14.354918038459875,12570005.375088342,1519452.9172174102,1448912.1530592823,583258.303430507,11632.721330696862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1094723.6507650157,0.0,0.0,136419.62474945057,13854.960628622497,0.0,0.0,0.0,0.0,35003.1193782722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21254.808080192455,36205.86642499443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.1576475,34.0,-57.0,14.274140760641668,12602533.78406682,3878074.2288737358,2076178.2132081236,753431.0346498381,141325.85738800027,0.0,0.0,0.0,10143.875366228256,0.0,0.0,0.0,0.0,0.0,0.0,127407.37059631398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87068875,28.0,-26.0,15.080702624052794,11775888.682936111,470996.4615343856,107062.14005253109,32507.57242135874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15888.904997568632,0.0,0.0,0.0,0.0,0.0,0.0,87738.37661091899,0.0,0.0,0.0,0.0,0.0,113643.43062789338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4522055.912781055,119022.35014868216,0.0,0.0,0.0,513744.9520378134,179936.63362423837,0.0,0.0,0.0,0.0,0.0,0.0
-1.16076,117.0,-128.0,14.110645276183778,12626332.65817035,1944796.5999336839,1435878.2969356428,938888.020358027,12870.500880236,0.0,0.0,0.0,12887.717187090566,0.0,0.0,0.0,0.0,0.0,408588.3738497683,12376.989421336146,0.0,0.0,148833.5698516877,0.0,0.0,0.0,0.0,132752.60345397788,69008.54640574312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.02743875,70.0,-43.0,14.438221979967473,11218928.637678333,20951.260326758285,60834.084777153745,0.0,0.0,0.0,397662.3175599178,3480033.8996646404,308279.00123979634,53328.78114156243,11357.030006209889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10681.623909918944,18109.144091515944,0.0,0.0,0.0,17915.589168148097,43921.67526875749,33967.95748606454,0.0,0.0,0.0,114501.9174727516,0.0,0.0,35354.217988668475,2122335.275915644,95965.02124596742,0.0,0.0,0.0,41946.831657985975,29871.68818338214,0.0,0.0,0.0,0.0,0.0,0.0
-1.194305,127.0,-128.0,14.281730743392629,13409006.692778178,2492824.7227649996,4349084.969648981,1074113.898160566,8992.667263105111,0.0,0.0,0.0,13951.189416823725,48526.09614562303,0.0,0.0,0.0,0.0,512251.28983062535,70566.3016245187,0.0,0.0,151153.72380507266,0.0,0.0,0.0,0.0,39039.2255442169,157267.14271790205,0.0,0.0,0.0,0.0,68198.7080642338,0.0,0.0,0.0,0.0,22442.545163873692,0.0,0.0,0.0,10413.218133628958,19692.11340439733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7084375,28.0,-25.0,14.380753624764848,19500763.454761866,636069.6570925041,755604.7262883849,354087.95649163146,84836.1682099867,0.0,188801.2796403047,2931983.5202438706,102281.83619342133,20301.656047309287,11802.224482849115,0.0,0.0,0.0,87414.37992114821,75232.74896085021,0.0,0.0,278885.40485043236,0.0,0.0,0.0,0.0,71760.56835187715,52082.90369576916,0.0,0.0,0.0,0.0,0.0,9438.96431960441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.05609875,127.0,-127.0,14.194976261055784,14300069.463416131,520226.97828464437,38550.20208846399,127439.87078002606,65777.90316373232,11724.611247866802,0.0,9255.214576747549,89528.20872040096,792369.5991362778,221798.92200407034,0.0,0.0,0.0,2956127.03930274,23916.372550794018,0.0,0.0,109706.69973590449,0.0,0.0,0.0,0.0,120517.52822422086,36783.5606706285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.486065,101.0,-93.0,12.569477646484971,11931312.866374707,556438.5279269217,268927.8254819795,35434.19709258083,95807.53865074196,8286.867728550711,177735.30455071243,1036015.389678918,1346823.8062020536,1823014.0530117657,25712.82260952885,0.0,0.0,0.0,0.0,266336.61895779485,0.0,0.0,11255.480139000454,0.0,0.0,0.0,0.0,8729.219449018048,746610.5443568677,0.0,0.0,0.0,29589.33495622853,45241.25451747344,12331.098364934525,0.0,0.0,0.0,0.0,0.0,17475.798889719903,156486.49299544856,597456.655997778,0.0,0.0,0.0,0.0,227885.9140083572,325942.5111416591,0.0,0.0,0.0,0.0,0.0,0.0
-1.95159,24.0,-27.0,14.895429040956083,12500725.452460848,311974.30622992036,156300.3408704664,36112.74781038119,0.0,0.0,0.0,0.0,0.0,13275.501702225632,0.0,0.0,0.0,0.0,0.0,26625.488944675537,0.0,10352.274959776792,0.0,0.0,0.0,0.0,0.0,11237.174401850025,635220.8242951655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40498.14409594999,26341.86019506538,0.0,0.0,0.0,348958.1035517727,0.0,0.0,0.0,0.0,60148.48911040309,90739.91861775494,0.0,0.0,0.0,0.0,0.0,0.0
-0.18325,24.0,-25.0,13.085846399324726,9385410.504393235,429011.6483082044,46916.56703480758,0.0,69893.80867870197,18758.40549100076,0.0,34624.37811997237,80302.63761420266,939685.1081369612,332263.1406324162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98673.07546294453,0.0,0.0,0.0,0.0,0.0,870807.653176159,54692.88268238469,0.0,0.0,68244.88920815015,216628.18478909798,0.0,21673.353381207056,9448.511991091986,3470948.2642970467,297337.26124278817,0.0,0.0,0.0,832638.1145028006,47699.261238563515,18471.002656891054,0.0,0.0,0.0,0.0,0.0
-0.17180125,25.0,-37.0,12.819618208385231,9397775.541626463,397155.00903023576,37169.92722232406,0.0,61109.1886672369,17277.61040701458,0.0,65368.647271465714,159043.40068411536,1228723.7796771743,150475.5534618636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68023.67400041464,25178.962575947997,0.0,0.0,0.0,0.0,1918825.355679812,40575.240298163946,0.0,8112.689496384113,0.0,8826.163049764373,0.0,273829.7419796938,0.0,899858.7156648594,134316.18947097764,0.0,0.0,0.0,1370129.0100912652,1272308.1728831662,0.0,0.0,0.0,0.0,0.0,0.0
0.6980075,127.0,-128.0,14.491646405419681,19535734.077084016,198084.23929848342,73504.98024877242,0.0,94498.29479701405,0.0,173512.1367403575,2978742.5746587133,104306.59591151215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19905.331150142414,14209.373660467747,0.0,0.0,0.0,0.0,9272.318694345562,27626.12731034412,0.0,0.0,426672.1406146337,0.0,0.0,0.0,1442743.8143799328,0.0,0.0,0.0,0.0,0.0,65350.19991127927,0.0,0.0,0.0,0.0,0.0,0.0
-1.00432625,58.0,-47.0,14.454815070095478,11353632.115379723,554191.724283372,332908.5742371667,496789.8770675183,53296.72526558596,9748.8857389814,0.0,0.0,29836.430440237073,1035875.5528194632,81219.74803430088,0.0,0.0,0.0,224491.75058895227,155713.49764108207,0.0,0.0,122372.96018228336,0.0,0.0,0.0,0.0,691479.7333997712,68659.15696755152,0.0,0.0,0.0,0.0,31661.151632469555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.17061625,59.0,-40.0,13.76389981623699,10895283.330959776,604106.8416666861,351437.90262477694,482911.5026073602,62578.509049888526,10446.31338725911,0.0,9007.697122022517,99920.82609611002,1042200.4160765086,75662.13204407285,0.0,0.0,0.0,148186.97771568518,141976.70093572448,0.0,0.0,177782.1634737226,0.0,0.0,0.0,0.0,587553.1654073745,89340.58267622923,0.0,0.0,0.0,0.0,23525.79536132342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.02044,49.0,-62.0,14.46746449246761,11028416.913972486,654573.1190648798,356829.84252701857,528646.5362548943,57126.67922018731,10998.312513365567,0.0,0.0,93114.07799115978,1251355.999064363,92511.80882225139,0.0,0.0,0.0,164440.3103485275,120932.71528919047,0.0,0.0,136288.17357408494,0.0,0.0,0.0,0.0,490810.20557341137,91674.84510246276,0.0,0.0,0.0,0.0,14001.442694582376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.03915875,86.0,-66.0,14.12809399197564,12063052.702193066,1506662.6311027352,1373353.8551834025,671548.587725201,44752.56893751676,0.0,0.0,0.0,0.0,29329.74024941895,0.0,0.0,0.0,0.0,304712.92689097015,157826.43890371744,0.0,0.0,568116.5296051811,0.0,0.0,0.0,0.0,260259.4746324572,90884.89677971805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.78461875,127.0,-128.0,15.861790540876758,19340839.494754136,123854.9399021158,0.0,0.0,22839.079469583266,0.0,60859.25380508862,2051975.9595648567,24553.25235195236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10034.457464839537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20975.96227452132,22878.60905502055,491913.1527141811,188940.630241885,0.0,13320701.969112981,3963884.0264800694,286662.85142116726,10872.125748113805,4669501.448700929,11704284.633498527,17960607.733159978,5975885.677840734,727885.3972541597,163328.14269507083,8800763.00296594,3670890.7123541413,169520.96624382833,9861.738191334769,64751.33811346941,0.0,1154833.1241318937,0.0
-0.79985875,127.0,-128.0,15.870364585151737,19083273.07263243,215059.1694430811,133869.2506191191,80932.45230563167,38116.188187178355,0.0,57800.588490932016,1751483.0239465337,62979.91906126925,77370.87799056355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39752.812786068476,364328.0529916452,464397.96963229484,1289671.0060401738,203388.837033242,29725.268966954514,1693921.4680062141,20120916.687091388,20969097.495505482,13212946.253757723,17086864.46507694,25928508.61023158,6128217.353865102,8229819.830650587,9739696.55722664,10755705.034545638,16983155.917160854,4447866.299606549,995829.5404744745,204371.24351058825,8882476.835611476,3356955.692096957,187216.45882749767,60434.41637004223,19935.177852969566,0.0,2298834.086125142,0.0
0.75674125,92.0,-128.0,15.369232144032745,20611892.122982662,310316.1983756108,202234.98397495365,159037.8708538751,105861.23333351764,0.0,158554.86384950043,3123211.008399103,51922.78959028947,0.0,0.0,0.0,0.0,0.0,11975.434561353217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135894.99576669256,0.0,0.0,25471.933944549517,0.0,0.0,0.0,13264.654799252507,0.0,0.0,21144.365695145385,0.0,0.0,29456.620837034763,34127.1977112552,12809.784109354045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.993265,78.0,-51.0,15.51545150974729,11254860.244182874,332370.5382528401,82532.14936977979,101130.37860990227,69152.26498288658,10701.093640965333,0.0,0.0,64970.856783446754,712340.2847608277,177358.10359641997,0.0,20742.31109937494,0.0,0.0,46281.53039104059,0.0,0.0,23812.09181746598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17094.34325592711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.19306,63.0,-43.0,14.898969521766126,10484748.832600603,417528.6934024911,87747.39593633161,93866.33138522856,88831.81973650877,11052.748529421175,0.0,39424.97639337195,122415.43056628054,736917.2125457667,152105.23384099832,0.0,25638.726014768723,0.0,0.0,58152.12542800395,0.0,0.0,30054.464880722186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13194.940732048966,9519.842365324721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.01597375,53.0,-73.0,15.288478121162518,10762808.53213818,434978.532992444,83844.76365348339,105830.26393192506,84029.65742162059,11423.969599476199,0.0,10943.788231154935,126991.03189735538,897511.7616054469,216077.45828154407,0.0,21127.40032084762,0.0,0.0,60810.313848824175,0.0,0.0,31148.87634221594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11131.638122325423,9960.841018172383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.9993925,41.0,-43.0,13.622541763488886,10583039.690256974,375761.959764263,184163.70020542317,238757.24831328506,53817.954273202406,18868.892257958636,0.0,18680.524332328987,71009.85999022175,996542.9741820195,275841.35570016736,0.0,0.0,0.0,646585.6463247822,102722.46391027585,0.0,0.0,98357.39949486162,0.0,0.0,0.0,0.0,10330.708365554643,25846.328133016952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.1389175,24.0,-39.0,12.963148517324719,10262709.42278972,467614.20115841145,206776.31047660936,230211.81506501551,62009.962941885286,18326.591288552852,0.0,75560.10260242524,174593.15813242976,976168.585354402,218774.20316882618,9525.3679881309,0.0,0.0,548149.7818390667,91223.54478319784,0.0,0.0,119998.15993846586,0.0,0.0,0.0,0.0,8179.986144023021,10876.470279048903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.048985,75.0,-36.0,13.501932300507766,10266660.747896155,474703.6691564032,205173.40794097882,253657.08490625635,91125.22917913021,19382.69425324147,0.0,67761.71536006978,147745.23965852713,1129888.359369026,308015.2341966147,9406.665043007704,0.0,0.0,654936.5998070975,92368.9420087804,0.0,0.0,111308.34372554188,0.0,0.0,0.0,0.0,0.0,44859.3851581665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.00738625,127.0,-128.0,13.975691784067862,10299876.299461363,503209.05214662186,26453.86874801942,100848.46581821272,79103.71182939204,11676.6594676962,0.0,26747.957972843615,97218.74736857301,759955.663149657,201948.15123463233,0.0,0.0,0.0,26810.58434479635,76966.55977462616,0.0,0.0,51422.537268325555,0.0,0.0,0.0,0.0,0.0,292324.9136577331,0.0,0.0,0.0,0.0,11752.564038865568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.025215,109.0,-123.0,13.748111887346585,9681358.118922006,594256.2808558281,27358.875735478065,106479.00724808424,92820.97548146645,21288.170320106772,0.0,48195.03262053643,141240.7388865684,946669.4320879063,205234.09809851955,0.0,0.0,0.0,22513.225421243013,81284.38516767071,0.0,0.0,47148.1910889549,0.0,0.0,0.0,0.0,0.0,179878.13385438643,0.0,0.0,0.0,0.0,10969.956889874671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.99948875,110.0,-82.0,14.48271825918856,10834593.21712647,307268.3855498001,33648.15863261061,19357.280098276926,48769.43738892544,0.0,0.0,53277.3547342057,185656.32841807848,1169311.5608610378,175554.8139474432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29180.86537697805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.17921375,107.0,-99.0,13.331409559379383,9560787.367062818,383221.1104251763,48708.122315196655,28518.843335001457,65400.28117966828,8721.254551122222,0.0,93216.2673864883,301270.4306212935,1247871.2208679225,142488.42337744773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27587.866526647915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.05279,127.0,-128.0,13.891029188536212,10008845.971689975,427927.66892234405,42456.70418954161,30779.223365710626,78151.57414154733,9775.459186216436,0.0,82126.8606602897,308118.36645728373,1419923.2882014373,195773.1800807914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29175.360381125975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.36176625,127.0,-128.0,15.920719857060858,21381935.92895779,234074.9453858927,21526.042089942028,0.0,30552.820570625816,0.0,126071.49196407445,3221038.1563957124,162664.77896190627,12157.890045370703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200294.71475197497,44962.56908887323,0.0,0.0,0.0,119402.37703983013,82319.90776539131,138505.45465390699,0.0,193081.77532828087,10351621.589931995,1703125.1572828707,117812.86384359398,0.0,107360.84689395709,22215162.512970723,13719372.714067992,3967440.286548299,317707.584207086,10708.240763396609,6757547.2956687175,1802279.3073343264,0.0,11104.510172580747,0.0,0.0,416040.81393845903,0.0
0.71593125,102.0,-109.0,15.338693483790287,20637165.110719528,234344.51504068443,19469.043528273876,0.0,43538.36022698448,0.0,152249.73206637226,3134778.324895704,139475.48269627223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10895.166651984691,0.0,0.0,0.0,0.0,163016.6046223002,0.0,0.0,0.0,0.0,0.0,31670.70660732961,38795.739673407974,0.0,0.0,18054.736689766967,72609.21461768541,0.0,0.0,0.0,970589.1632735324,81203.94061764848,0.0,0.0,0.0,677657.8148170653,137556.80625305648,0.0,0.0,0.0,0.0,0.0,0.0
-1.95788375,33.0,-32.0,14.661240863633116,13374130.80073931,1333435.1594250174,2007443.3682715814,841214.9147585889,11332.232632263716,0.0,0.0,0.0,0.0,9986.123060122842,0.0,0.0,0.0,0.0,1923729.7269037117,62939.52853281406,0.0,0.0,130531.74918228544,0.0,0.0,0.0,0.0,26960.844086135683,73068.86446931076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.01705,44.0,-50.0,13.617018894622436,9719515.960439494,478088.91473677626,100579.54343715108,53310.165147742104,76483.68641494574,13589.186483798687,8774.675146608619,107417.22281640631,188869.0575153123,1257246.9461002788,216217.3538701609,0.0,0.0,0.0,39703.29346691372,291119.48196504475,0.0,0.0,171319.76187690944,0.0,0.0,0.0,0.0,433494.9047205212,131104.22189355007,0.0,0.0,0.0,295359.7263761845,1572367.6420165203,9230.005933002085,14211.098784942535,0.0,9281.605710273554,122015.90486344515,10205.239674906834,0.0,40522.772513710705,57091.35060845577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.99996125,48.0,-56.0,14.543857832543923,10290552.328027386,449624.898755705,111555.29430733126,466609.7754636401,48014.2493219406,10677.605152834001,0.0,0.0,91450.35074590526,870661.3359615342,200325.3131206797,0.0,0.0,0.0,980304.0598110647,260266.94413893588,0.0,0.0,114262.96590538835,0.0,0.0,0.0,0.0,85592.97390994887,15923.356697055637,0.0,0.0,0.0,0.0,9938.504421723055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.16665625,51.0,-34.0,13.574315351865174,9070218.211873952,533870.7051005564,114839.08261486595,455273.59107184305,65561.23781044327,27930.36294793847,0.0,71472.5290681542,183430.67042194543,894483.1814015273,161005.39883999625,0.0,0.0,0.0,936867.0622957456,213819.91157928365,0.0,0.0,156442.97583912016,0.0,0.0,0.0,0.0,28594.258626713257,11317.130179623982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.02714,50.0,-50.0,14.530125595674912,9622402.918426989,549590.0826437062,112760.72118198761,496827.40168278094,60569.63898694354,20590.869818615174,0.0,60172.67838413484,182622.10064916743,1038319.6684915556,227599.0521202669,0.0,0.0,0.0,967359.1318991361,236050.91249054068,0.0,0.0,81364.96992728635,0.0,0.0,0.0,0.0,87211.52565396737,10434.936267774521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.49050875,24.0,-27.0,13.258671206294624,11874546.303990262,580209.897626562,356334.44719041314,94154.87423247145,77432.93639868434,0.0,142695.20798382224,861697.543580904,1374200.4020319947,1707470.2017105827,9560.395659965292,0.0,0.0,0.0,1145877.6778515787,82621.8116924556,0.0,0.0,2196816.0631363657,0.0,12222.604309932472,10289.335921486618,0.0,189274.49432101814,718729.6743914799,24633.946782353458,0.0,9249.503727353353,0.0,0.0,0.0,0.0,0.0,8521.774807571792,9658.050751403514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.99714875,45.0,-54.0,14.145536336265982,10431817.339950545,286146.66875623434,35676.33747434252,161428.88825307117,79433.36158316235,9607.018096941625,0.0,9055.185633524115,93023.96914028403,1061862.4346331127,179372.24077675233,0.0,26842.435925094156,0.0,1061667.1136124874,318164.51931099244,0.0,0.0,20159.080523618126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10390.803782296036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.17079,37.0,-40.0,13.352134890169538,9370044.497486986,366130.26870513195,34762.6709674413,153797.61740458233,88599.7379976665,10130.639808146207,0.0,77102.44973579714,220356.81992269942,1056785.3038038213,152351.3954547399,0.0,30572.592490942097,0.0,1228837.9233934332,283955.9207988677,0.0,0.0,15242.388987433935,0.0,0.0,0.0,0.0,0.0,10538.89333217471,0.0,0.0,0.0,0.0,10125.340041401836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.04800625,58.0,-45.0,13.87845290060386,9814137.31267059,379417.55393032916,34244.2648009556,180764.8340327543,95600.13304841815,10572.20089169137,0.0,49042.70002577162,200815.70601176954,1258078.7795352577,185112.7929479893,0.0,28753.042230899373,0.0,903215.6958628958,282116.7250029111,0.0,0.0,13568.913434577778,0.0,0.0,0.0,0.0,0.0,25986.015252090176,0.0,0.0,0.0,0.0,10288.98393161977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.174915,127.0,-128.0,13.731951716740685,10302509.562230429,320112.1055832549,34121.410338277936,0.0,66524.80603971935,21534.612691637685,9810.940668259347,121942.48202729001,297964.69931307796,868363.4265389976,163435.86193251147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26673.72334605372,0.0,0.0,0.0,40023.1268269234,385104.35067231895,44209.238435017716,0.0,10443.2808750743,1234573.2484998703,22328.84223512652,0.0,0.0,0.0,93153.45248868837,84431.07741580388,0.0,0.0,0.0,0.0,0.0,0.0
0.005745,61.0,-63.0,13.701261407282184,10117281.567249756,258689.68086175068,159389.1024012141,147044.4695276617,12380.167843942125,0.0,67181.50019797678,586199.5375454352,715162.9284351936,1873840.881303631,40379.30710227128,0.0,0.0,0.0,29339.532203813076,11938.739013275701,0.0,0.0,50041.70342870921,0.0,0.0,0.0,0.0,50740.10868205363,142557.85041122828,13079.90278182541,0.0,0.0,0.0,0.0,29136.42783559607,0.0,0.0,0.0,62503.136668175226,0.0,0.0,44955.36267349679,120728.87503457673,59916.5434019315,0.0,0.0,0.0,31343.137624103445,182385.44979282378,0.0,0.0,0.0,0.0,0.0,1.0
-1.4748175,59.0,-77.0,12.289521334539927,11117535.490432583,480731.60701184557,438904.33983399626,243636.03960613057,112962.13099827603,8317.204013847044,212370.4590218645,970040.9569830048,1085669.7358589699,2579865.0409547687,60600.162727913244,0.0,0.0,0.0,26072.319743666136,17523.60178081812,0.0,0.0,135241.58894905844,0.0,0.0,0.0,0.0,9671.103249860154,97882.36138189674,40031.688973126744,0.0,0.0,0.0,0.0,45929.91873909673,0.0,0.0,0.0,56432.60587799558,0.0,0.0,40402.52740776756,45918.62806343497,65103.98752034604,0.0,0.0,0.0,0.0,98343.7157362815,0.0,0.0,0.0,0.0,0.0,1.0
